x,y
2.54434423358805,-0.611343487741478
2.55737516812708,-0.596011061875845
2.59216543844616,-0.616594118885761
2.58229167194093,-0.563949978906379
2.61395725735836,-0.578863551453521
2.65757814186207,-0.611925209769966
2.67703489886029,-0.60624288360209
2.6447003386562,-0.521041184493242
2.70618326309972,-0.579717785111042
2.71301607228897,-0.555012435043326
2.70450288163365,-0.508099826010294
2.74425424788767,-0.532220799144036
2.76575567685342,-0.529269457554415
2.7617153891341,-0.490002405275066
2.77127313339525,-0.470442523698355
2.79514531064564,-0.470805550191274
2.81850917754238,-0.470174468963823
2.81834713102853,-0.437723498830476
2.82330002201373,-0.412584752603422
2.82970104498843,-0.389690179327965
2.8645668773048,-0.403785133865086
2.87966752968057,-0.392065776007539
2.87572800883238,-0.356424456660629
2.93322441772202,-0.397583306819596
2.94601185296219,-0.382648164661958
2.91439342875622,-0.314104132354941
2.94218881932429,-0.317894897829371
2.97613372533005,-0.328528673131387
2.96031815490411,-0.280689956387457
3.01172140876974,-0.31096035350463
3.01371793322148,-0.284114639442537
3.02548738009276,-0.268569751120501
3.07324786817998,-0.292899389623951
3.03137930661025,-0.218415671412976
3.07664893080607,-0.239438729758177
3.07657693748482,-0.211329836534226
3.06835023680015,-0.175020229137327
3.11792465740032,-0.199312296177223
3.1249379851546,-0.179026039307891
3.17425185305432,-0.201747429277525
3.14211611909557,-0.14211611909557
3.18873770559445,-0.161404595712479
3.19734330001856,-0.142800572551874
3.17105805539822,-0.0907159916160265
3.19300418589488,-0.0854522024369664
3.19347076090854,-0.0598061491761697
3.24973620936983,-0.0861978636441849
3.28160583639613,-0.0892418592338111
3.26246312398816,-0.0457272874121064
3.30661154502909,-0.0594529098896239
3.25286075594121,0.0138360715568386
3.33242604447414,-0.0304075753289821
3.30120436544345,0.022049124612793
3.29891276148441,0.0490001725202545
3.35487250620794,0.0268272488220787
3.3198598577927,0.0808450210604033
3.33785535061864,0.0905723764463489
3.41034884985751,0.0564824427502797
3.39789993055445,0.0912572650462931
3.37924035202139,0.130410593280322
3.41803833726112,0.124377204854074
3.38980927842491,0.170207765055642
3.44694014062257,0.150736048775482
3.44593696952768,0.175526275498004
3.43028995415859,0.210853265121669
3.44423125406002,0.224162045645516
3.50712010001176,0.202429551488617
3.4647759035828,0.256132752759707
3.52096401188531,0.240042593392251
3.49411089984714,0.281996762197093
3.49254235776454,0.306069962868308
3.49505657926495,0.327181518598472
3.50609488111379,0.342509724678204
3.58197396778187,0.315547764418636
3.53797104880377,0.366895868408706
3.5590807842741,0.375957950325246
3.62089852269179,0.359735555177373
3.62629555223703,0.379232974688271
3.58381029118212,0.427783118738521
3.60864726292001,0.435044237932217
3.64967837238026,0.432984578835479
3.6158961635893,0.475066221339052
3.63106702467594,0.488291207299388
3.62169494094689,0.515508050257785
3.65744320332895,0.517238972318114
3.63479188778514,0.551510902130351
3.65870456313316,0.560044126833156
3.70126158387504,0.558872160074825
3.65834570726706,0.603153372674287
3.74295685026622,0.580614804605597
3.75103333306462,0.598278504396092
3.7380178432401,0.626511131513487
3.77807419176445,0.628196608923362
3.7474024245979,0.664747715187072
3.71961577490279,0.69931216331454
3.72909599183521,0.715784906242826
3.79135310087678,0.707848235269359
3.82096122616505,0.715602924600236
3.77043470772059,0.759563914522014
3.79189733987761,0.770954105061384
3.77909679646661,0.797377425622869
3.80589621840184,0.80665519792214
3.81819822143238,0.822277851839508
3.8055513198894,0.848215332908681
3.81198548007334,0.866167068862772
3.85663210794253,0.868979337634676
3.85557129253802,0.89010277936109
3.82524819613431,0.92227247636374
3.86447021778854,0.927878658992798
3.89903578156838,0.935659816676556
3.88463292119154,0.961468244821718
3.86376783132457,0.98926037010693
3.85046743587497,1.01405132823387
3.84159577210368,1.03706721899695
3.89446419318909,1.03938372598821
3.90955503796716,1.05462826089079
3.86562635621389,1.08876738698289
3.93459501104818,1.08709905696507
3.8901612367272,1.12079977827998
3.88516391763333,1.14208805545063
3.94018022514858,1.14579868096224
3.89424874303904,1.17882736680677
3.96173202429318,1.17975225998356
3.95412925372255,1.20180839025765
3.96209578203894,1.21959241895278
3.99085347312613,1.23207934784696
3.98431868370283,1.25371243326999
3.95288601079562,1.28125589539604
4.00440355697657,1.2886816646155
3.93495454260316,1.32457020221585
4.0151435417409,1.3260355686846
3.94705836314633,1.36066949154034
3.99523066421293,1.36989778190344
3.98261547084317,1.39209572261258
3.99074076127589,1.40998687365622
4.03797831047123,1.42047464315889
3.96638664842728,1.4534252085309
3.96557478674093,1.47281863399659
3.97328132824802,1.49069945574826
4.03391700974,1.49991416742357
3.96336964112488,1.53064835791571
4.04749069234504,1.53693392336154
3.98036149278154,1.56627470813449
3.98770188721441,1.5843590665545
4.05599228665016,1.59441483755117
4.03732112158443,1.616297110569
4.05387055339912,1.63368548453443
4.07006754500349,1.65129551085206
4.01747612909756,1.67645946153509
4.08105796514319,1.6892105685002
4.08606415790806,1.70828104827283
4.08455063792826,1.7279667487613
3.99516166473977,1.75480543169198
4.0643075002177,1.76851784095157
4.04928906706536,1.78891204747393
4.06230248684727,1.80733625800998
4.05601002074401,1.82700226405299
4.02897180435494,1.84761891297911
4.00454879291874,1.86776776597319
4.04619762584843,1.88510662014325
4.04297132834915,1.90437077347301
4.09602904011932,1.9221719157834
4.06342807415011,1.9422489012767
4.00502632776186,1.96223573760741
4.04088247236909,1.98089332049426
4.01235650931485,2
